PurchaseID,Date,Item
491,9/7/2000,vegetables
491,9/7/2000,soda
491,9/7/2000,lunch meat
491,9/7/2000,cheeses
491,9/7/2000,milk
491,9/7/2000,coffee/tea
491,9/7/2000,soap
491,9/7/2000,pasta
492,9/7/2000,milk
492,9/7/2000,vegetables
492,9/7/2000,vegetables
492,9/7/2000,spaghetti sauce
492,9/7/2000,sugar
492,9/7/2000,sugar
492,9/7/2000,mixes
492,9/7/2000,mixes
492,9/7/2000,waffles
492,9/7/2000,waffles
492,9/7/2000,waffles
492,9/7/2000,paper towels
492,9/7/2000,paper towels
492,9/7/2000,paper towels
492,9/7/2000,toilet paper
492,9/7/2000,dinner rolls
492,9/7/2000,milk
492,9/7/2000,coffee/tea
492,9/7/2000,butter
492,9/7/2000,juice
492,9/7/2000,juice
492,9/7/2000,cereals
492,9/7/2000,shampoo
492,9/7/2000,shampoo
492,9/7/2000,laundry detergent
492,9/7/2000,laundry detergent
492,9/7/2000,pork
492,9/7/2000,tortillas
492,9/7/2000,fruits
492,9/7/2000,sandwich bags
492,9/7/2000,ketchup
492,9/7/2000,ketchup
492,9/7/2000,hand soap
493,9/7/2000,dishwashing liquid/detergent
493,9/7/2000,poultry
493,9/7/2000,bagels
493,9/7/2000,waffles
493,9/7/2000,bagels
493,9/7/2000,cheeses
493,9/7/2000,cheeses
493,9/7/2000,toilet paper
493,9/7/2000,coffee/tea
493,9/7/2000,bagels
493,9/7/2000,butter
493,9/7/2000,soap
493,9/7/2000,soap
493,9/7/2000,aluminum foil
493,9/7/2000,cereals
493,9/7/2000,pork
493,9/7/2000,sandwich loaves
493,9/7/2000,sandwich bags
493,9/7/2000,ketchup
494,9/7/2000,lunch meat
494,9/7/2000,vegetables
494,9/7/2000,vegetables
494,9/7/2000,bagels
494,9/7/2000,spaghetti sauce
494,9/7/2000,mixes
494,9/7/2000,paper towels
494,9/7/2000,butter
494,9/7/2000,soap
494,9/7/2000,individual meals
494,9/7/2000,pasta
494,9/7/2000,ketchup
495,9/7/2000,dishwashing liquid/detergent
495,9/7/2000,vegetables
495,9/7/2000,bagels
495,9/7/2000,eggs
495,9/7/2000,waffles
495,9/7/2000,cheeses
495,9/7/2000,dinner rolls
495,9/7/2000,coffee/tea
495,9/7/2000,vegetables
495,9/7/2000,aluminum foil
495,9/7/2000,juice
495,9/7/2000,yogurt
495,9/7/2000,shampoo
495,9/7/2000,pork
495,9/7/2000,all- purpose
495,9/7/2000,ketchup
496,9/8/2000,poultry
496,9/8/2000,vegetables
496,9/8/2000,poultry
496,9/8/2000,soda
496,9/8/2000,soda
496,9/8/2000,spaghetti sauce
496,9/8/2000,spaghetti sauce
496,9/8/2000,spaghetti sauce
496,9/8/2000,sugar
496,9/8/2000,mixes
496,9/8/2000,mixes
496,9/8/2000,eggs
496,9/8/2000,cheeses
496,9/8/2000,dishwashing liquid/detergent
496,9/8/2000,dishwashing liquid/detergent
496,9/8/2000,butter
496,9/8/2000,aluminum foil
496,9/8/2000,juice
496,9/8/2000,yogurt
496,9/8/2000,individual meals
496,9/8/2000,individual meals
496,9/8/2000,pasta
496,9/8/2000,pasta
496,9/8/2000,shampoo
496,9/8/2000,laundry detergent
496,9/8/2000,pork
496,9/8/2000,pork
496,9/8/2000,pork
496,9/8/2000,all- purpose
496,9/8/2000,hand soap
496,9/8/2000,hand soap
497,9/9/2000,cereals
497,9/9/2000,mixes
497,9/9/2000,mixes
497,9/9/2000,mixes
497,9/9/2000,milk
497,9/9/2000,coffee/tea
497,9/9/2000,coffee/tea
497,9/9/2000,coffee/tea
497,9/9/2000,soap
497,9/9/2000,cereals
497,9/9/2000,bagels
497,9/9/2000,individual meals
497,9/9/2000,fruits
498,9/10/2000,lunch meat
498,9/10/2000,eggs
498,9/10/2000,toilet paper
498,9/10/2000,butter
498,9/10/2000,aluminum foil
498,9/10/2000,cereals
498,9/10/2000,individual meals
498,9/10/2000,fruits
499,9/10/2000,milk
499,9/10/2000,vegetables
499,9/10/2000,poultry
499,9/10/2000,soda
499,9/10/2000,sugar
499,9/10/2000,ice cream
499,9/10/2000,flour
499,9/10/2000,soap
499,9/10/2000,aluminum foil
499,9/10/2000,pasta
499,9/10/2000,pork
499,9/10/2000,hand soap
500,9/11/2000,soap
500,9/11/2000,lunch meat
500,9/11/2000,lunch meat
500,9/11/2000,mixes
500,9/11/2000,eggs
500,9/11/2000,vegetables
500,9/11/2000,cheeses
500,9/11/2000,flour
500,9/11/2000,butter
500,9/11/2000,soap
500,9/11/2000,soda
500,9/11/2000,vegetables
500,9/11/2000,aluminum foil
500,9/11/2000,yogurt
500,9/11/2000,yogurt
500,9/11/2000,individual meals
500,9/11/2000,beef
500,9/11/2000,ketchup
500,9/11/2000,ketchup
500,9/11/2000,vegetables
500,9/11/2000,vegetables
501,9/11/2000,all- purpose
501,9/11/2000,all- purpose
501,9/11/2000,vegetables
501,9/11/2000,vegetables
501,9/11/2000,poultry
501,9/11/2000,soda
501,9/11/2000,spaghetti sauce
501,9/11/2000,mixes
501,9/11/2000,eggs
501,9/11/2000,paper towels
501,9/11/2000,dinner rolls
501,9/11/2000,dinner rolls
501,9/11/2000,coffee/tea
501,9/11/2000,flour
501,9/11/2000,butter
501,9/11/2000,butter
501,9/11/2000,soap
501,9/11/2000,aluminum foil
501,9/11/2000,juice
501,9/11/2000,individual meals
501,9/11/2000,pasta
501,9/11/2000,pasta
501,9/11/2000,laundry detergent
502,9/11/2000,milk
502,9/11/2000,vegetables
502,9/11/2000,poultry
502,9/11/2000,bagels
502,9/11/2000,lunch meat
502,9/11/2000,mixes
502,9/11/2000,mixes
502,9/11/2000,eggs
502,9/11/2000,ice cream
502,9/11/2000,ice cream
502,9/11/2000,waffles
502,9/11/2000,cheeses
502,9/11/2000,toilet paper
502,9/11/2000,toilet paper
502,9/11/2000,dishwashing liquid/detergent
502,9/11/2000,soap
502,9/11/2000,aluminum foil
502,9/11/2000,cereals
502,9/11/2000,yogurt
502,9/11/2000,yogurt
502,9/11/2000,individual meals
502,9/11/2000,individual meals
502,9/11/2000,laundry detergent
502,9/11/2000,sandwich loaves
502,9/11/2000,sandwich loaves
502,9/11/2000,fruits
502,9/11/2000,sandwich bags
503,9/11/2000,pork
503,9/11/2000,vegetables
503,9/11/2000,poultry
503,9/11/2000,lunch meat
503,9/11/2000,mixes
503,9/11/2000,mixes
503,9/11/2000,mixes
503,9/11/2000,paper towels
503,9/11/2000,paper towels
503,9/11/2000,paper towels
503,9/11/2000,milk
503,9/11/2000,milk
503,9/11/2000,coffee/tea
503,9/11/2000,flour
503,9/11/2000,dishwashing liquid/detergent
503,9/11/2000,yogurt
503,9/11/2000,yogurt
503,9/11/2000,yogurt
503,9/11/2000,individual meals
503,9/11/2000,individual meals
503,9/11/2000,laundry detergent
503,9/11/2000,vegetables
503,9/11/2000,sandwich loaves
503,9/11/2000,fruits
503,9/11/2000,sandwich bags
503,9/11/2000,sandwich bags
503,9/11/2000,ketchup
504,9/12/2000,dishwashing liquid/detergent
504,9/12/2000,toilet paper
504,9/12/2000,toilet paper
504,9/12/2000,milk
504,9/12/2000,milk
504,9/12/2000,coffee/tea
504,9/12/2000,flour
504,9/12/2000,dishwashing liquid/detergent
504,9/12/2000,waffles
504,9/12/2000,soap
504,9/12/2000,cereals
504,9/12/2000,shampoo
504,9/12/2000,all- purpose
504,9/12/2000,ketchup
504,9/12/2000,hand soap
504,9/12/2000,hand soap
505,9/12/2000,mixes
505,9/12/2000,vegetables
505,9/12/2000,vegetables
505,9/12/2000,poultry
505,9/12/2000,poultry
505,9/12/2000,spaghetti sauce
505,9/12/2000,spaghetti sauce
505,9/12/2000,sugar
505,9/12/2000,lunch meat
505,9/12/2000,mixes
505,9/12/2000,ice cream
505,9/12/2000,waffles
505,9/12/2000,waffles
505,9/12/2000,cheeses
505,9/12/2000,dinner rolls
505,9/12/2000,flour
505,9/12/2000,butter
505,9/12/2000,butter
505,9/12/2000,soap
505,9/12/2000,soap
505,9/12/2000,aluminum foil
505,9/12/2000,juice
505,9/12/2000,juice
505,9/12/2000,individual meals
505,9/12/2000,beef
505,9/12/2000,laundry detergent
505,9/12/2000,pork
505,9/12/2000,pork
505,9/12/2000,tortillas
505,9/12/2000,ketchup
505,9/12/2000,ketchup
505,9/12/2000,hand soap
506,9/12/2000,flour
506,9/12/2000,vegetables
506,9/12/2000,bagels
506,9/12/2000,bagels
506,9/12/2000,soda
506,9/12/2000,sugar
506,9/12/2000,sugar
506,9/12/2000,lunch meat
506,9/12/2000,ice cream
506,9/12/2000,waffles
506,9/12/2000,cheeses
506,9/12/2000,cheeses
506,9/12/2000,cheeses
506,9/12/2000,dinner rolls
506,9/12/2000,coffee/tea
506,9/12/2000,vegetables
506,9/12/2000,coffee/tea
506,9/12/2000,vegetables
506,9/12/2000,dishwashing liquid/detergent
506,9/12/2000,soap
506,9/12/2000,soap
506,9/12/2000,soap
506,9/12/2000,aluminum foil
506,9/12/2000,yogurt
506,9/12/2000,yogurt
506,9/12/2000,individual meals
506,9/12/2000,pasta
506,9/12/2000,pasta
506,9/12/2000,beef
506,9/12/2000,laundry detergent
506,9/12/2000,tortillas
506,9/12/2000,all- purpose
506,9/12/2000,all- purpose
506,9/12/2000,sandwich bags
507,9/12/2000,flour
507,9/12/2000,vegetables
507,9/12/2000,vegetables
507,9/12/2000,vegetables
507,9/12/2000,soda
507,9/12/2000,soda
507,9/12/2000,spaghetti sauce
507,9/12/2000,sugar
507,9/12/2000,mixes
507,9/12/2000,eggs
507,9/12/2000,paper towels
507,9/12/2000,paper towels
507,9/12/2000,paper towels
507,9/12/2000,cheeses
507,9/12/2000,cheeses
507,9/12/2000,dinner rolls
507,9/12/2000,butter
507,9/12/2000,soap
507,9/12/2000,juice
507,9/12/2000,juice
507,9/12/2000,cereals
507,9/12/2000,cereals
507,9/12/2000,cereals
507,9/12/2000,individual meals
507,9/12/2000,pasta
507,9/12/2000,pork
507,9/12/2000,sandwich loaves
507,9/12/2000,sandwich bags
507,9/12/2000,ketchup
508,9/13/2000,dishwashing liquid/detergent
508,9/13/2000,sandwich bags
508,9/13/2000,ketchup
508,9/13/2000,lunch meat
508,9/13/2000,flour
508,9/13/2000,flour
508,9/13/2000,fruits
508,9/13/2000,butter
508,9/13/2000,poultry
508,9/13/2000,pasta
508,9/13/2000,pork
508,9/13/2000,tortillas
508,9/13/2000,all- purpose
509,9/14/2000,flour
509,9/14/2000,butter
509,9/14/2000,cereals
509,9/14/2000,yogurt
509,9/14/2000,pasta
509,9/14/2000,pasta
509,9/14/2000,laundry detergent
509,9/14/2000,pork
509,9/14/2000,all- purpose
509,9/14/2000,hand soap
509,9/14/2000,ice cream
509,9/14/2000,vegetables
509,9/14/2000,soda
509,9/14/2000,sugar
509,9/14/2000,sugar
509,9/14/2000,lunch meat
509,9/14/2000,waffles
509,9/14/2000,waffles
509,9/14/2000,paper towels
509,9/14/2000,paper towels
509,9/14/2000,paper towels
509,9/14/2000,coffee/tea
509,9/14/2000,coffee/tea
510,9/15/2000,vegetables
510,9/15/2000,vegetables
510,9/15/2000,vegetables
510,9/15/2000,poultry
510,9/15/2000,soda
510,9/15/2000,spaghetti sauce
510,9/15/2000,lunch meat
510,9/15/2000,mixes
510,9/15/2000,eggs
510,9/15/2000,ice cream
510,9/15/2000,ice cream
510,9/15/2000,ice cream
510,9/15/2000,waffles
510,9/15/2000,waffles
510,9/15/2000,coffee/tea
510,9/15/2000,flour
510,9/15/2000,flour
510,9/15/2000,aluminum foil
510,9/15/2000,juice
510,9/15/2000,laundry detergent
510,9/15/2000,all- purpose
510,9/15/2000,sandwich bags
510,9/15/2000,ketchup
511,9/16/2000,pork
511,9/16/2000,vegetables
511,9/16/2000,ice cream
511,9/16/2000,waffles
511,9/16/2000,dinner rolls
511,9/16/2000,dinner rolls
511,9/16/2000,dishwashing liquid/detergent
511,9/16/2000,aluminum foil
511,9/16/2000,juice
511,9/16/2000,yogurt
511,9/16/2000,individual meals
511,9/16/2000,pasta
511,9/16/2000,pasta
511,9/16/2000,eggs
511,9/16/2000,tortillas
511,9/16/2000,tortillas
511,9/16/2000,tortillas
511,9/16/2000,all- purpose
511,9/16/2000,all- purpose
511,9/16/2000,hand soap
511,9/16/2000,soda
511,9/16/2000,bagels
511,9/16/2000,spaghetti sauce
511,9/16/2000,spaghetti sauce
511,9/16/2000,sugar
511,9/16/2000,lunch meat
512,9/16/2000,fruits
512,9/16/2000,sandwich bags
512,9/16/2000,ketchup
512,9/16/2000,ketchup
512,9/16/2000,hand soap
512,9/16/2000,sandwich bags
512,9/16/2000,vegetables
512,9/16/2000,poultry
512,9/16/2000,soda
512,9/16/2000,spaghetti sauce
512,9/16/2000,sugar
512,9/16/2000,mixes
512,9/16/2000,mixes
512,9/16/2000,eggs
512,9/16/2000,eggs
512,9/16/2000,paper towels
512,9/16/2000,cheeses
512,9/16/2000,toilet paper
512,9/16/2000,milk
512,9/16/2000,coffee/tea
512,9/16/2000,coffee/tea
512,9/16/2000,flour
512,9/16/2000,flour
512,9/16/2000,soap
512,9/16/2000,cereals
512,9/16/2000,yogurt
512,9/16/2000,beef
512,9/16/2000,pork
512,9/16/2000,pork
512,9/16/2000,sandwich loaves
512,9/16/2000,all- purpose
513,9/16/2000,laundry detergent
513,9/16/2000,poultry
513,9/16/2000,bagels
513,9/16/2000,soda
513,9/16/2000,soda
513,9/16/2000,spaghetti sauce
513,9/16/2000,spaghetti sauce
513,9/16/2000,sugar
513,9/16/2000,sugar
513,9/16/2000,sugar
513,9/16/2000,sugar
513,9/16/2000,mixes
513,9/16/2000,ice cream
513,9/16/2000,toilet paper
513,9/16/2000,dinner rolls
513,9/16/2000,milk
513,9/16/2000,flour
513,9/16/2000,dishwashing liquid/detergent
513,9/16/2000,aluminum foil
513,9/16/2000,juice
513,9/16/2000,cereals
513,9/16/2000,yogurt
513,9/16/2000,beef
513,9/16/2000,laundry detergent
513,9/16/2000,vegetables
513,9/16/2000,laundry detergent
513,9/16/2000,pork
513,9/16/2000,ketchup
514,9/16/2000,shampoo
514,9/16/2000,cheeses
514,9/16/2000,individual meals
514,9/16/2000,individual meals
514,9/16/2000,vegetables
514,9/16/2000,tortillas
514,9/16/2000,tortillas
514,9/16/2000,vegetables
514,9/16/2000,vegetables
515,9/17/2000,laundry detergent
515,9/17/2000,all- purpose
515,9/17/2000,poultry
515,9/17/2000,vegetables
515,9/17/2000,sugar
515,9/17/2000,ice cream
515,9/17/2000,ice cream
515,9/17/2000,individual meals
515,9/17/2000,beef
515,9/17/2000,shampoo
515,9/17/2000,shampoo
516,9/18/2000,tortillas
516,9/18/2000,sugar
516,9/18/2000,mixes
516,9/18/2000,ice cream
516,9/18/2000,waffles
516,9/18/2000,coffee/tea
516,9/18/2000,coffee/tea
516,9/18/2000,individual meals
516,9/18/2000,all- purpose
517,9/19/2000,beef
517,9/19/2000,waffles
517,9/19/2000,dinner rolls
517,9/19/2000,coffee/tea
517,9/19/2000,soda
517,9/19/2000,poultry
517,9/19/2000,soap
517,9/19/2000,juice
517,9/19/2000,juice
517,9/19/2000,eggs
517,9/19/2000,beef
517,9/19/2000,laundry detergent
517,9/19/2000,all- purpose
517,9/19/2000,fruits
517,9/19/2000,ketchup
517,9/19/2000,hand soap
517,9/19/2000,spaghetti sauce
517,9/19/2000,sugar
518,9/19/2000,hand soap
518,9/19/2000,hand soap
518,9/19/2000,flour
518,9/19/2000,poultry
518,9/19/2000,soda
518,9/19/2000,mixes
518,9/19/2000,milk
518,9/19/2000,coffee/tea
518,9/19/2000,flour
518,9/19/2000,dishwashing liquid/detergent
518,9/19/2000,yogurt
518,9/19/2000,individual meals
518,9/19/2000,pasta
518,9/19/2000,pasta
518,9/19/2000,beef
518,9/19/2000,laundry detergent
518,9/19/2000,pork
518,9/19/2000,tortillas
518,9/19/2000,all- purpose
518,9/19/2000,sandwich bags
519,9/20/2000,paper towels
519,9/20/2000,sugar
519,9/20/2000,mixes
519,9/20/2000,eggs
519,9/20/2000,ice cream
519,9/20/2000,spaghetti sauce
519,9/20/2000,aluminum foil
519,9/20/2000,juice
519,9/20/2000,cereals
519,9/20/2000,ketchup
520,9/21/2000,toilet paper
520,9/21/2000,vegetables
520,9/21/2000,poultry
520,9/21/2000,lunch meat
520,9/21/2000,mixes
520,9/21/2000,ice cream
520,9/21/2000,paper towels
520,9/21/2000,cheeses
520,9/21/2000,flour
520,9/21/2000,flour
520,9/21/2000,dishwashing liquid/detergent
520,9/21/2000,soap
520,9/21/2000,soap
520,9/21/2000,aluminum foil
520,9/21/2000,juice
520,9/21/2000,juice
520,9/21/2000,juice
520,9/21/2000,juice
520,9/21/2000,cereals
520,9/21/2000,yogurt
520,9/21/2000,pasta
520,9/21/2000,beef
520,9/21/2000,shampoo
520,9/21/2000,laundry detergent
520,9/21/2000,sandwich loaves
520,9/21/2000,all- purpose
520,9/21/2000,fruits
520,9/21/2000,sandwich bags
520,9/21/2000,hand soap
521,9/22/2000,pork
521,9/22/2000,bagels
521,9/22/2000,soda
521,9/22/2000,spaghetti sauce
521,9/22/2000,lunch meat
521,9/22/2000,lunch meat
521,9/22/2000,mixes
521,9/22/2000,mixes
521,9/22/2000,paper towels
521,9/22/2000,cheeses
521,9/22/2000,dinner rolls
521,9/22/2000,butter
521,9/22/2000,butter
521,9/22/2000,pasta
521,9/22/2000,beef
521,9/22/2000,shampoo
521,9/22/2000,laundry detergent
521,9/22/2000,bagels
521,9/22/2000,tortillas
521,9/22/2000,all- purpose
521,9/22/2000,fruits
521,9/22/2000,sandwich bags
521,9/22/2000,sandwich bags
521,9/22/2000,ketchup
521,9/22/2000,hand soap
521,9/22/2000,hand soap
522,9/23/2000,vegetables
522,9/23/2000,bagels
522,9/23/2000,soda
522,9/23/2000,soda
522,9/23/2000,spaghetti sauce
522,9/23/2000,paper towels
522,9/23/2000,toilet paper
522,9/23/2000,dishwashing liquid/detergent
522,9/23/2000,aluminum foil
522,9/23/2000,sandwich loaves
522,9/23/2000,tortillas
522,9/23/2000,tortillas
522,9/23/2000,all- purpose
522,9/23/2000,sandwich bags
522,9/23/2000,hand soap
522,9/23/2000,cereals
522,9/23/2000,individual meals
522,9/23/2000,juice
522,9/23/2000,pasta
522,9/23/2000,shampoo
522,9/23/2000,aluminum foil
522,9/23/2000,aluminum foil
522,9/23/2000,soap
523,9/24/2000,vegetables
523,9/24/2000,coffee/tea
523,9/24/2000,aluminum foil
523,9/24/2000,toilet paper
523,9/24/2000,toilet paper
524,9/25/2000,pasta
524,9/25/2000,beef
524,9/25/2000,shampoo
524,9/25/2000,shampoo
524,9/25/2000,sandwich bags
524,9/25/2000,ketchup
524,9/25/2000,bagels
524,9/25/2000,vegetables
524,9/25/2000,vegetables
524,9/25/2000,bagels
524,9/25/2000,bagels
524,9/25/2000,lunch meat
524,9/25/2000,eggs
524,9/25/2000,ice cream
524,9/25/2000,waffles
524,9/25/2000,cheeses
524,9/25/2000,cheeses
524,9/25/2000,cheeses
524,9/25/2000,toilet paper
524,9/25/2000,milk
524,9/25/2000,flour
524,9/25/2000,flour
524,9/25/2000,butter
524,9/25/2000,soap
524,9/25/2000,individual meals
524,9/25/2000,individual meals
525,9/26/2000,coffee/tea
525,9/26/2000,vegetables
525,9/26/2000,eggs
525,9/26/2000,waffles
525,9/26/2000,toilet paper
525,9/26/2000,toilet paper
525,9/26/2000,cereals
525,9/26/2000,cereals
525,9/26/2000,cereals
525,9/26/2000,individual meals
525,9/26/2000,sandwich loaves
525,9/26/2000,tortillas
525,9/26/2000,fruits
526,9/26/2000,hand soap
526,9/26/2000,vegetables
526,9/26/2000,bagels
526,9/26/2000,sugar
526,9/26/2000,lunch meat
526,9/26/2000,eggs
526,9/26/2000,eggs
526,9/26/2000,eggs
526,9/26/2000,ice cream
526,9/26/2000,ice cream
526,9/26/2000,cheeses
526,9/26/2000,toilet paper
526,9/26/2000,milk
526,9/26/2000,coffee/tea
526,9/26/2000,juice
526,9/26/2000,laundry detergent
526,9/26/2000,pork
526,9/26/2000,all- purpose
526,9/26/2000,fruits
526,9/26/2000,fruits
526,9/26/2000,ketchup
526,9/26/2000,vegetables
527,9/27/2000,flour
527,9/27/2000,vegetables
527,9/27/2000,poultry
527,9/27/2000,poultry
527,9/27/2000,lunch meat
527,9/27/2000,lunch meat
527,9/27/2000,mixes
527,9/27/2000,cheeses
527,9/27/2000,dinner rolls
527,9/27/2000,coffee/tea
527,9/27/2000,vegetables
527,9/27/2000,juice
527,9/27/2000,juice
527,9/27/2000,yogurt
527,9/27/2000,individual meals
527,9/27/2000,individual meals
527,9/27/2000,pasta
527,9/27/2000,shampoo
527,9/27/2000,pork
527,9/27/2000,all- purpose
527,9/27/2000,all- purpose
528,9/27/2000,pasta
528,9/27/2000,vegetables
528,9/27/2000,bagels
528,9/27/2000,sugar
528,9/27/2000,mixes
528,9/27/2000,paper towels
528,9/27/2000,paper towels
528,9/27/2000,paper towels
528,9/27/2000,cheeses
528,9/27/2000,flour
528,9/27/2000,flour
528,9/27/2000,butter
528,9/27/2000,butter
528,9/27/2000,cereals
528,9/27/2000,individual meals
528,9/27/2000,pasta
528,9/27/2000,beef
528,9/27/2000,beef
528,9/27/2000,shampoo
528,9/27/2000,laundry detergent
528,9/27/2000,pork
528,9/27/2000,pork
528,9/27/2000,tortillas
528,9/27/2000,tortillas
528,9/27/2000,fruits
528,9/27/2000,sandwich bags
529,9/28/2000,ice cream
529,9/28/2000,flour
529,9/28/2000,aluminum foil
529,9/28/2000,cereals
529,9/28/2000,pasta
529,9/28/2000,pasta
529,9/28/2000,laundry detergent
529,9/28/2000,sandwich loaves
529,9/28/2000,sandwich loaves
529,9/28/2000,ketchup
529,9/28/2000,vegetables
529,9/28/2000,sugar
529,9/28/2000,mixes
529,9/28/2000,eggs
529,9/28/2000,cheeses
530,9/28/2000,sandwich bags
530,9/28/2000,juice
530,9/28/2000,yogurt
530,9/28/2000,beef
530,9/28/2000,all- purpose
530,9/28/2000,sandwich bags
530,9/28/2000,ice cream
530,9/28/2000,vegetables
530,9/28/2000,vegetables
530,9/28/2000,poultry
530,9/28/2000,bagels
530,9/28/2000,spaghetti sauce
531,9/29/2000,pork
531,9/29/2000,pork
531,9/29/2000,ketchup
531,9/29/2000,hand soap
531,9/29/2000,laundry detergent
531,9/29/2000,poultry
531,9/29/2000,bagels
531,9/29/2000,sugar
531,9/29/2000,lunch meat
531,9/29/2000,lunch meat
531,9/29/2000,lunch meat
531,9/29/2000,eggs
531,9/29/2000,ice cream
531,9/29/2000,ice cream
531,9/29/2000,ice cream
531,9/29/2000,paper towels
531,9/29/2000,cheeses
531,9/29/2000,toilet paper
531,9/29/2000,dinner rolls
531,9/29/2000,flour
531,9/29/2000,flour
531,9/29/2000,butter
531,9/29/2000,aluminum foil
531,9/29/2000,individual meals
531,9/29/2000,individual meals
531,9/29/2000,beef
531,9/29/2000,beef
531,9/29/2000,shampoo
531,9/29/2000,shampoo
531,9/29/2000,laundry detergent
531,9/29/2000,laundry detergent
532,9/29/2000,tortillas
532,9/29/2000,vegetables
532,9/29/2000,poultry
532,9/29/2000,poultry
532,9/29/2000,poultry
532,9/29/2000,soda
532,9/29/2000,soda
532,9/29/2000,spaghetti sauce
532,9/29/2000,lunch meat
532,9/29/2000,mixes
532,9/29/2000,mixes
532,9/29/2000,eggs
532,9/29/2000,waffles
532,9/29/2000,milk
532,9/29/2000,butter
532,9/29/2000,butter
532,9/29/2000,aluminum foil
532,9/29/2000,aluminum foil
532,9/29/2000,cereals
532,9/29/2000,cereals
532,9/29/2000,individual meals
532,9/29/2000,individual meals
532,9/29/2000,laundry detergent
532,9/29/2000,vegetables
532,9/29/2000,tortillas
532,9/29/2000,fruits
532,9/29/2000,sandwich bags
532,9/29/2000,ketchup
533,9/30/2000,eggs
533,9/30/2000,vegetables
533,9/30/2000,vegetables
533,9/30/2000,vegetables
533,9/30/2000,poultry
533,9/30/2000,poultry
533,9/30/2000,bagels
533,9/30/2000,sugar
533,9/30/2000,mixes
533,9/30/2000,vegetables
533,9/30/2000,waffles
533,9/30/2000,cheeses
533,9/30/2000,aluminum foil
533,9/30/2000,juice
533,9/30/2000,yogurt
533,9/30/2000,individual meals
533,9/30/2000,beef
533,9/30/2000,all- purpose
533,9/30/2000,ketchup
534,10/1/2000,toilet paper
534,10/1/2000,vegetables
534,10/1/2000,vegetables
534,10/1/2000,vegetables
534,10/1/2000,poultry
534,10/1/2000,poultry
534,10/1/2000,poultry
534,10/1/2000,soda
534,10/1/2000,sugar
534,10/1/2000,mixes
534,10/1/2000,eggs
534,10/1/2000,waffles
534,10/1/2000,paper towels
534,10/1/2000,paper towels
534,10/1/2000,paper towels
534,10/1/2000,toilet paper
534,10/1/2000,coffee/tea
534,10/1/2000,flour
534,10/1/2000,butter
534,10/1/2000,soap
534,10/1/2000,aluminum foil
534,10/1/2000,juice
534,10/1/2000,cereals
534,10/1/2000,yogurt
534,10/1/2000,individual meals
534,10/1/2000,beef
534,10/1/2000,beef
534,10/1/2000,shampoo
534,10/1/2000,pork
534,10/1/2000,all- purpose
534,10/1/2000,fruits
534,10/1/2000,hand soap
535,10/2/2000,hand soap
535,10/2/2000,lunch meat
535,10/2/2000,lunch meat
535,10/2/2000,mixes
535,10/2/2000,eggs
535,10/2/2000,eggs
535,10/2/2000,waffles
535,10/2/2000,waffles
535,10/2/2000,paper towels
535,10/2/2000,toilet paper
535,10/2/2000,bagels
535,10/2/2000,milk
535,10/2/2000,soap
535,10/2/2000,laundry detergent
535,10/2/2000,pork
535,10/2/2000,tortillas
535,10/2/2000,tortillas
535,10/2/2000,sandwich bags
535,10/2/2000,soda
535,10/2/2000,vegetables
536,10/3/2000,flour
536,10/3/2000,poultry
536,10/3/2000,sandwich bags
536,10/3/2000,spaghetti sauce
536,10/3/2000,lunch meat
536,10/3/2000,ice cream
536,10/3/2000,toilet paper
536,10/3/2000,milk
536,10/3/2000,poultry
536,10/3/2000,cereals
536,10/3/2000,yogurt
536,10/3/2000,yogurt
536,10/3/2000,yogurt
536,10/3/2000,pork
536,10/3/2000,all- purpose
536,10/3/2000,vegetables
537,10/3/2000,aluminum foil
537,10/3/2000,vegetables
537,10/3/2000,vegetables
537,10/3/2000,soda
537,10/3/2000,spaghetti sauce
537,10/3/2000,lunch meat
537,10/3/2000,ice cream
537,10/3/2000,waffles
537,10/3/2000,toilet paper
537,10/3/2000,coffee/tea
537,10/3/2000,dishwashing liquid/detergent
537,10/3/2000,pasta
537,10/3/2000,pasta
537,10/3/2000,pasta
537,10/3/2000,beef
537,10/3/2000,shampoo
537,10/3/2000,pork
537,10/3/2000,pork
537,10/3/2000,fruits
538,10/3/2000,pasta
538,10/3/2000,bagels
538,10/3/2000,soda
538,10/3/2000,spaghetti sauce
538,10/3/2000,spaghetti sauce
538,10/3/2000,spaghetti sauce
538,10/3/2000,spaghetti sauce
538,10/3/2000,lunch meat
538,10/3/2000,lunch meat
538,10/3/2000,paper towels
538,10/3/2000,milk
538,10/3/2000,milk
538,10/3/2000,coffee/tea
538,10/3/2000,flour
538,10/3/2000,dishwashing liquid/detergent
538,10/3/2000,butter
538,10/3/2000,butter
538,10/3/2000,soap
538,10/3/2000,juice
538,10/3/2000,vegetables
538,10/3/2000,laundry detergent
538,10/3/2000,all- purpose
538,10/3/2000,fruits
538,10/3/2000,sandwich bags
538,10/3/2000,ketchup
539,10/3/2000,coffee/tea
539,10/3/2000,poultry
539,10/3/2000,lunch meat
539,10/3/2000,ice cream
539,10/3/2000,dinner rolls
539,10/3/2000,milk
539,10/3/2000,vegetables
539,10/3/2000,soap
539,10/3/2000,cereals
539,10/3/2000,individual meals
539,10/3/2000,beef
539,10/3/2000,beef
539,10/3/2000,pork
